match_id,match_name,score,match_date,match_rbp,q_num,question_text,result,you_pct,crowd_pct,outcome_pct,rbp,performance,predicted,beat_crowd,brier_you,brier_crowd
5398e565-2759-4c71-abea-77f209bd75f9,JOR vs ALG,1-2,"Jun 22, 2026",-5.69,8,"At halftime, will the match be tied?",NO,44,42,0,-0.01,Below crowd,True,0,0.1936,0.1764
5398e565-2759-4c71-abea-77f209bd75f9,JOR vs ALG,1-2,"Jun 22, 2026",-5.69,9,Will the match have 3 or more total goals?,YES,48,48,100,1.45,Beat crowd,True,1,0.2704,0.2704
5398e565-2759-4c71-abea-77f209bd75f9,JOR vs ALG,1-2,"Jun 22, 2026",-5.69,10,Will Mousa Al-Taamari have at least 1 shot on target?,YES,58,47,100,13.18,Beat crowd,True,1,0.1764,0.2809
c83e4786-8b8d-4f53-8aec-809f721a0555,NOR vs SEN,3-2,"Jun 22, 2026",+36.05,1,Will Senegal be caught offside 2 or more times?,YES,78,50,100,21.92,Beat crowd,True,1,0.0484,0.25
c83e4786-8b8d-4f53-8aec-809f721a0555,NOR vs SEN,3-2,"Jun 22, 2026",+36.05,2,Will Norway score more goals than Senegal in the second half?,NO,45,45,0,2.56,Beat crowd,True,1,0.2025,0.2025
c83e4786-8b8d-4f53-8aec-809f721a0555,NOR vs SEN,3-2,"Jun 22, 2026",+36.05,3,Will a penalty kick be awarded OR a red card be shown in the match?,NO,38,38,0,2.81,Beat crowd,True,1,0.1444,0.1444
c83e4786-8b8d-4f53-8aec-809f721a0555,NOR vs SEN,3-2,"Jun 22, 2026",+36.05,4,Will Senegal commit more fouls than Norway?,NO,48,55,0,8.41,Beat crowd,True,1,0.2304,0.3025
c83e4786-8b8d-4f53-8aec-809f721a0555,NOR vs SEN,3-2,"Jun 22, 2026",+36.05,5,Will there be 4 or more total shots on target in the second half?,YES,55,64,100,-5.24,Below crowd,True,0,0.2025,0.1296
c83e4786-8b8d-4f53-8aec-809f721a0555,NOR vs SEN,3-2,"Jun 22, 2026",+36.05,6,Will Norway win the match?,YES,45,49,100,-1.35,Below crowd,True,0,0.3025,0.2601
c83e4786-8b8d-4f53-8aec-809f721a0555,NOR vs SEN,3-2,"Jun 22, 2026",+36.05,7,"At halftime, will the match be tied?",NO,42,44,0,3.3,Beat crowd,True,1,0.1764,0.1936
c83e4786-8b8d-4f53-8aec-809f721a0555,NOR vs SEN,3-2,"Jun 22, 2026",+36.05,8,Will there be 9 or more total corner kicks?,YES,50,53,100,-0.34,Below crowd,True,0,0.25,0.2209
c83e4786-8b8d-4f53-8aec-809f721a0555,NOR vs SEN,3-2,"Jun 22, 2026",+36.05,9,Will Norway have 6 or more shots on target?,YES,38,42,100,-1.52,Below crowd,True,0,0.3844,0.3364
c83e4786-8b8d-4f53-8aec-809f721a0555,NOR vs SEN,3-2,"Jun 22, 2026",+36.05,10,Will Sadio Mané score a goal (excluding own goals)?,NO,24,30,0,5.5,Beat crowd,True,1,0.0576,0.09
e627d774-f157-458a-8b82-acd8d39d6cdc,FRA vs IRQ,3-0,"Jun 22, 2026",+46.55,1,"At halftime, will Iraq have more corner kicks than France?",NO,7,21,0,6.28,Beat crowd,True,1,0.0049,0.0441
e627d774-f157-458a-8b82-acd8d39d6cdc,FRA vs IRQ,3-0,"Jun 22, 2026",+46.55,2,Will France commit more fouls than Iraq?,YES,45,34,100,14.7,Beat crowd,True,1,0.3025,0.4356
e627d774-f157-458a-8b82-acd8d39d6cdc,FRA vs IRQ,3-0,"Jun 22, 2026",+46.55,3,Will Iraq receive at least 1 card in the second half?,NO,65,62,0,-1.37,Below crowd,True,0,0.4225,0.3844
e627d774-f157-458a-8b82-acd8d39d6cdc,FRA vs IRQ,3-0,"Jun 22, 2026",+46.55,4,Will both teams score AND the match have 3 or more total goals?,NO,28,32,0,4.96,Beat crowd,True,1,0.0784,0.1024
e627d774-f157-458a-8b82-acd8d39d6cdc,FRA vs IRQ,3-0,"Jun 22, 2026",+46.55,5,Will Iraq have 2 or more shots on target in the second half?,NO,15,34,0,12.44,Beat crowd,True,1,0.0225,0.1156
e627d774-f157-458a-8b82-acd8d39d6cdc,FRA vs IRQ,3-0,"Jun 22, 2026",+46.55,6,Will France win the match?,YES,88,86,100,2.12,Beat crowd,True,1,0.0144,0.0196
e627d774-f157-458a-8b82-acd8d39d6cdc,FRA vs IRQ,3-0,"Jun 22, 2026",+46.55,7,Will Iraq score in the second half?,NO,18,27,0,5.47,Beat crowd,True,1,0.0324,0.0729
e627d774-f157-458a-8b82-acd8d39d6cdc,FRA vs IRQ,3-0,"Jun 22, 2026",+46.55,8,Will Iraq have 4 or more shots on target?,NO,8,25,0,8.43,Beat crowd,True,1,0.0064,0.0625
e627d774-f157-458a-8b82-acd8d39d6cdc,FRA vs IRQ,3-0,"Jun 22, 2026",+46.55,9,Will France score in the first half?,YES,60,72,100,-6.47,Below crowd,True,0,0.16,0.0784
a74bb45d-e405-4acb-9783-f6e7fcf10097,ARG vs AUT,2-0,"Jun 22, 2026",-42.83,1,Will Austria be caught offside 2 or more times?,NO,40,48,0,9.78,Beat crowd,True,1,0.16,0.2304
a74bb45d-e405-4acb-9783-f6e7fcf10097,ARG vs AUT,2-0,"Jun 22, 2026",-42.83,2,Will Austria have more shots on target than Argentina in the second half?,NO,12,27,0,8.25,Beat crowd,True,1,0.0144,0.0729
a74bb45d-e405-4acb-9783-f6e7fcf10097,ARG vs AUT,2-0,"Jun 22, 2026",-42.83,3,Will the second half have more goals than the first half?,NO,44,50,0,8.14,Beat crowd,True,1,0.1936,0.25
a74bb45d-e405-4acb-9783-f6e7fcf10097,ARG vs AUT,2-0,"Jun 22, 2026",-42.83,4,Will Austria finish with more corner kicks than Argentina?,YES,16,31,100,-20,Below crowd,True,0,0.7056,0.4761
a74bb45d-e405-4acb-9783-f6e7fcf10097,ARG vs AUT,2-0,"Jun 22, 2026",-42.83,5,Will the match have 2 or fewer total goals?,YES,52,44,100,10.36,Beat crowd,True,1,0.2304,0.3136
a74bb45d-e405-4acb-9783-f6e7fcf10097,ARG vs AUT,2-0,"Jun 22, 2026",-42.83,6,Will there be 4 or more total cards shown?,YES,28,45,100,-19.24,Below crowd,True,0,0.5184,0.3025
a74bb45d-e405-4acb-9783-f6e7fcf10097,ARG vs AUT,2-0,"Jun 22, 2026",-42.83,7,Will Argentina have 6 or more shots on target?,NO,65,53,0,-10.08,Below crowd,True,0,0.4225,0.2809
a74bb45d-e405-4acb-9783-f6e7fcf10097,ARG vs AUT,2-0,"Jun 22, 2026",-42.83,8,Will Argentina score in the second half?,YES,68,67,100,1.78,Beat crowd,True,1,0.1024,0.1089
a74bb45d-e405-4acb-9783-f6e7fcf10097,ARG vs AUT,2-0,"Jun 22, 2026",-42.83,9,Will Marcel Sabitzer have at least 1 shot on target?,YES,18,43,100,-31.8,Below crowd,True,0,0.6724,0.3249
a74bb45d-e405-4acb-9783-f6e7fcf10097,ARG vs AUT,2-0,"Jun 22, 2026",-42.83,10,Will Argentina win the match?,YES,,70,100,,The Crowd called it perfectly!,False,0,,0.09
19a6ff2c-4d39-491d-8f19-085531f55120,New Zealand vs EGY,1-3,"Jun 21, 2026",+46.57,1,Will New Zealand commit more fouls than Egypt?,YES,33,51,100,-18.55,Below crowd,True,0,0.4489,0.2401
19a6ff2c-4d39-491d-8f19-085531f55120,New Zealand vs EGY,1-3,"Jun 21, 2026",+46.57,2,"In the second half, will New Zealand have more shots on target than Egypt?",NO,22,33,0,8.48,Beat crowd,True,1,0.0484,0.1089
19a6ff2c-4d39-491d-8f19-085531f55120,New Zealand vs EGY,1-3,"Jun 21, 2026",+46.57,3,Will the second half have more goals than the first half?,YES,42,49,100,-6.11,Below crowd,True,0,0.3364,0.2601
19a6ff2c-4d39-491d-8f19-085531f55120,New Zealand vs EGY,1-3,"Jun 21, 2026",+46.57,4,Will Egypt finish with more corner kicks than New Zealand?,NO,42,62,0,22.85,Beat crowd,True,1,0.1764,0.3844
19a6ff2c-4d39-491d-8f19-085531f55120,New Zealand vs EGY,1-3,"Jun 21, 2026",+46.57,5,Will New Zealand win the match?,NO,15,23,0,5.46,Beat crowd,True,1,0.0225,0.0529
19a6ff2c-4d39-491d-8f19-085531f55120,New Zealand vs EGY,1-3,"Jun 21, 2026",+46.57,6,Will the match have 2 or fewer total goals?,NO,54,52,0,-0.38,Below crowd,True,0,0.2916,0.2704
19a6ff2c-4d39-491d-8f19-085531f55120,New Zealand vs EGY,1-3,"Jun 21, 2026",+46.57,7,Will there be 4 or more total cards shown?,NO,30,43,0,11.96,Beat crowd,True,1,0.09,0.1849
19a6ff2c-4d39-491d-8f19-085531f55120,New Zealand vs EGY,1-3,"Jun 21, 2026",+46.57,8,Will Ben Waine have at least 1 shot on target?,NO,48,32,0,-9.09,Below crowd,True,0,0.2304,0.1024
19a6ff2c-4d39-491d-8f19-085531f55120,New Zealand vs EGY,1-3,"Jun 21, 2026",+46.57,9,Will Mahmoud Trezeguet score or assist a goal (excluding own goals)?,YES,52,28,100,31.95,Beat crowd,True,1,0.2304,0.5184
19a6ff2c-4d39-491d-8f19-085531f55120,New Zealand vs EGY,1-3,"Jun 21, 2026",+46.57,10,Will Egypt be caught offside 2 or more times?,NO,,49,0,,The Crowd played it safe.,False,0,,0.2401
260eafaf-0e4b-468d-9418-bc05b13de89f,BEL vs IRN,0-0,"Jun 21, 2026",+9.41,1,Will Iran commit more fouls than Belgium?,YES,45,58,100,-10.58,Below crowd,True,0,0.3025,0.1764
260eafaf-0e4b-468d-9418-bc05b13de89f,BEL vs IRN,0-0,"Jun 21, 2026",+9.41,2,Will there be 2 or more total cards shown in the second half?,NO,44,56,0,14.35,Beat crowd,True,1,0.1936,0.3136
260eafaf-0e4b-468d-9418-bc05b13de89f,BEL vs IRN,0-0,"Jun 21, 2026",+9.41,3,Will both teams score AND the match have 3 or more total goals?,NO,37,38,0,2.76,Beat crowd,True,1,0.1369,0.1444
260eafaf-0e4b-468d-9418-bc05b13de89f,BEL vs IRN,0-0,"Jun 21, 2026",+9.41,4,Will Belgium have more shots on target than Iran in the second half?,YES,72,66,100,5.62,Beat crowd,True,1,0.0784,0.1156
260eafaf-0e4b-468d-9418-bc05b13de89f,BEL vs IRN,0-0,"Jun 21, 2026",+9.41,5,Will there be 4 or more total shots on target in the second half?,YES,61,63,100,0.7,Beat crowd,True,1,0.1521,0.1369
260eafaf-0e4b-468d-9418-bc05b13de89f,BEL vs IRN,0-0,"Jun 21, 2026",+9.41,6,Will Belgium win the match?,NO,70,69,0,-0.22,Below crowd,True,0,0.49,0.4761
260eafaf-0e4b-468d-9418-bc05b13de89f,BEL vs IRN,0-0,"Jun 21, 2026",+9.41,7,"At halftime, will Belgium be winning?",NO,52,50,0,0.37,Beat crowd,True,1,0.2704,0.25
260eafaf-0e4b-468d-9418-bc05b13de89f,BEL vs IRN,0-0,"Jun 21, 2026",+9.41,8,Will Youri Tielemans have at least 1 shot on target?,YES,38,43,100,-3.34,Below crowd,True,0,0.3844,0.3249
260eafaf-0e4b-468d-9418-bc05b13de89f,BEL vs IRN,0-0,"Jun 21, 2026",+9.41,9,Will Mehdi Taremi score or assist a goal (excluding own goals)?,NO,27,31,0,4.13,Beat crowd,True,1,0.0729,0.0961
260eafaf-0e4b-468d-9418-bc05b13de89f,BEL vs IRN,0-0,"Jun 21, 2026",+9.41,10,Will there be 9 or more total corner kicks?,NO,58,52,0,-4.37,Below crowd,True,0,0.3364,0.2704
a1ee9ab8-f139-4ec9-be33-953559565969,ESP vs KSA,4-0,"Jun 21, 2026",+37.48,1,Will Saudi Arabia be caught offside 2 or more times?,YES,33,41,100,-7.08,Below crowd,True,0,0.4489,0.3481
a1ee9ab8-f139-4ec9-be33-953559565969,ESP vs KSA,4-0,"Jun 21, 2026",+37.48,2,"In the second half, will Spain have more corner kicks than Saudi Arabia?",YES,88,75,100,7.18,Beat crowd,True,1,0.0144,0.0625
a1ee9ab8-f139-4ec9-be33-953559565969,ESP vs KSA,4-0,"Jun 21, 2026",+37.48,3,Will Spain have more shots on target than Saudi Arabia in the second half?,YES,89,77,100,6.39,Beat crowd,True,1,0.0121,0.0529
a1ee9ab8-f139-4ec9-be33-953559565969,ESP vs KSA,4-0,"Jun 21, 2026",+37.48,4,Will a penalty kick be awarded OR a red card be shown in the match?,NO,37,38,0,3.41,Beat crowd,True,1,0.1369,0.1444
a1ee9ab8-f139-4ec9-be33-953559565969,ESP vs KSA,4-0,"Jun 21, 2026",+37.48,5,Will Spain be caught offside 2 or more times?,YES,50,54,100,-0.48,Below crowd,True,0,0.25,0.2116
a1ee9ab8-f139-4ec9-be33-953559565969,ESP vs KSA,4-0,"Jun 21, 2026",+37.48,6,Will both teams score AND the match have 3 or more total goals?,NO,33,33,0,2.57,Beat crowd,True,1,0.1089,0.1089
a1ee9ab8-f139-4ec9-be33-953559565969,ESP vs KSA,4-0,"Jun 21, 2026",+37.48,7,Will Spain win the match?,YES,91,85,100,3.15,Beat crowd,True,1,0.0081,0.0225
a1ee9ab8-f139-4ec9-be33-953559565969,ESP vs KSA,4-0,"Jun 21, 2026",+37.48,8,Will Saudi Arabia score in the second half?,NO,24,28,0,3.93,Beat crowd,True,1,0.0576,0.0784
a1ee9ab8-f139-4ec9-be33-953559565969,ESP vs KSA,4-0,"Jun 21, 2026",+37.48,9,Will there be 8 or more total shots on target?,YES,84,65,100,12.94,Beat crowd,True,1,0.0256,0.1225
a1ee9ab8-f139-4ec9-be33-953559565969,ESP vs KSA,4-0,"Jun 21, 2026",+37.48,10,Will Salem Al-Dawsari score a goal (excluding own goals)?,NO,7,18,0,5.47,Beat crowd,True,1,0.0049,0.0324
f0b2f474-e506-4abc-ae8d-cf9ce8ef2d31,TUN vs JPN,0-4,"Jun 20, 2026",+17.35,1,Will Japan commit more fouls than Tunisia?,YES,25,39,100,-17.66,Below crowd,True,0,0.5625,0.3721
f0b2f474-e506-4abc-ae8d-cf9ce8ef2d31,TUN vs JPN,0-4,"Jun 20, 2026",+17.35,2,"In the second half, will Tunisia have more shots on target than Japan?",NO,25,28,0,3.89,Beat crowd,True,1,0.0625,0.0784
f0b2f474-e506-4abc-ae8d-cf9ce8ef2d31,TUN vs JPN,0-4,"Jun 20, 2026",+17.35,3,Will Japan be caught offside 2 or more times?,NO,45,47,0,4.69,Beat crowd,True,1,0.2025,0.2209
f0b2f474-e506-4abc-ae8d-cf9ce8ef2d31,TUN vs JPN,0-4,"Jun 20, 2026",+17.35,4,Will a penalty kick be awarded OR a red card be shown?,NO,36,37,0,2.45,Beat crowd,True,1,0.1296,0.1369
f0b2f474-e506-4abc-ae8d-cf9ce8ef2d31,TUN vs JPN,0-4,"Jun 20, 2026",+17.35,5,Will Tunisia win the match?,NO,12,17,0,3.23,Beat crowd,True,1,0.0144,0.0289
f0b2f474-e506-4abc-ae8d-cf9ce8ef2d31,TUN vs JPN,0-4,"Jun 20, 2026",+17.35,6,Will the match have 2 or fewer total goals?,NO,54,50,0,-1.85,Below crowd,True,0,0.2916,0.25
f0b2f474-e506-4abc-ae8d-cf9ce8ef2d31,TUN vs JPN,0-4,"Jun 20, 2026",+17.35,7,Will there be 5 or more total corner kicks in the second half?,YES,63,51,100,12.11,Beat crowd,True,1,0.1369,0.2401
f0b2f474-e506-4abc-ae8d-cf9ce8ef2d31,TUN vs JPN,0-4,"Jun 20, 2026",+17.35,8,Will Japan score in the second half?,YES,65,64,100,1.98,Beat crowd,True,1,0.1225,0.1296
f0b2f474-e506-4abc-ae8d-cf9ce8ef2d31,TUN vs JPN,0-4,"Jun 20, 2026",+17.35,9,Will Ellyes Skhiri have at least 1 shot on target?,NO,18,29,0,8.51,Beat crowd,True,1,0.0324,0.0841
dccc5a8c-427e-4d58-810a-8b8a3cc5d4d1,ECU vs Curacao,0-0,"Jun 20, 2026",+35.7,1,"At halftime, will both teams have at least 1 shot on target?",NO,56,56,0,2.79,Beat crowd,True,1,0.3136,0.3136
dccc5a8c-427e-4d58-810a-8b8a3cc5d4d1,ECU vs Curacao,0-0,"Jun 20, 2026",+35.7,2,Will Ecuador commit more fouls than Curaçao?,NO,28,44,0,14.32,Beat crowd,True,1,0.0784,0.1936
dccc5a8c-427e-4d58-810a-8b8a3cc5d4d1,ECU vs Curacao,0-0,"Jun 20, 2026",+35.7,3,Will the second half have more total goals than the first half?,NO,46,50,0,6.13,Beat crowd,True,1,0.2116,0.25
dccc5a8c-427e-4d58-810a-8b8a3cc5d4d1,ECU vs Curacao,0-0,"Jun 20, 2026",+35.7,4,Will Ecuador score the first goal of the game and Curaçao score in the second half?,NO,17,27,0,7.66,Beat crowd,True,1,0.0289,0.0729
dccc5a8c-427e-4d58-810a-8b8a3cc5d4d1,ECU vs Curacao,0-0,"Jun 20, 2026",+35.7,5,Will a penalty kick be awarded OR a red card be shown in the match?,NO,44,39,0,-2.33,Below crowd,True,0,0.1936,0.1521
dccc5a8c-427e-4d58-810a-8b8a3cc5d4d1,ECU vs Curacao,0-0,"Jun 20, 2026",+35.7,6,Will Ecuador win the match?,NO,87,80,0,-9.35,Below crowd,True,0,0.7569,0.64
dccc5a8c-427e-4d58-810a-8b8a3cc5d4d1,ECU vs Curacao,0-0,"Jun 20, 2026",+35.7,7,Will the match have 3 or more total goals?,NO,61,57,0,-2.58,Below crowd,True,0,0.3721,0.3249
dccc5a8c-427e-4d58-810a-8b8a3cc5d4d1,ECU vs Curacao,0-0,"Jun 20, 2026",+35.7,8,Will Ecuador have 5 or more corner kicks?,YES,76,63,100,11.15,Beat crowd,True,1,0.0576,0.1369
dccc5a8c-427e-4d58-810a-8b8a3cc5d4d1,ECU vs Curacao,0-0,"Jun 20, 2026",+35.7,9,Will Leandro Bacuna have at least 1 shot on target?,YES,38,35,100,7.92,Beat crowd,True,1,0.3844,0.4225
51c5e6b4-6d9f-4d52-8211-8505edabe1a8,GER vs CIV,2-1,"Jun 20, 2026",+44.17,1,Will Ivory Coast commit more fouls than Germany?,YES,56,57,100,1.5,Beat crowd,True,1,0.1936,0.1849
51c5e6b4-6d9f-4d52-8211-8505edabe1a8,GER vs CIV,2-1,"Jun 20, 2026",+44.17,2,"At halftime, will both teams have at least 1 shot on target?",YES,65,65,100,2.65,Beat crowd,True,1,0.1225,0.1225
51c5e6b4-6d9f-4d52-8211-8505edabe1a8,GER vs CIV,2-1,"Jun 20, 2026",+44.17,3,Will the second half have more goals than the first half?,YES,46,52,100,-3.68,Below crowd,True,0,0.2916,0.2304
51c5e6b4-6d9f-4d52-8211-8505edabe1a8,GER vs CIV,2-1,"Jun 20, 2026",+44.17,4,Will Germany be caught offside 2 or more times?,NO,43,49,0,8.17,Beat crowd,True,1,0.1849,0.2401
51c5e6b4-6d9f-4d52-8211-8505edabe1a8,GER vs CIV,2-1,"Jun 20, 2026",+44.17,5,Will Ivory Coast have more shots on target than Germany in the second half?,NO,22,27,0,4.86,Beat crowd,True,1,0.0484,0.0729
51c5e6b4-6d9f-4d52-8211-8505edabe1a8,GER vs CIV,2-1,"Jun 20, 2026",+44.17,6,Will Ivory Coast be caught offside 2 or more times?,NO,18,44,0,18.7,Beat crowd,True,1,0.0324,0.1936
51c5e6b4-6d9f-4d52-8211-8505edabe1a8,GER vs CIV,2-1,"Jun 20, 2026",+44.17,7,Will Ivory Coast receive more cards than Germany?,NO,53,54,0,2.67,Beat crowd,True,1,0.2809,0.2916
51c5e6b4-6d9f-4d52-8211-8505edabe1a8,GER vs CIV,2-1,"Jun 20, 2026",+44.17,8,Will Germany win the match?,YES,66,69,100,0.02,Beat crowd,True,1,0.1156,0.0961
51c5e6b4-6d9f-4d52-8211-8505edabe1a8,GER vs CIV,2-1,"Jun 20, 2026",+44.17,9,Will there be 4 or more total cards shown?,NO,40,46,0,7.5,Beat crowd,True,1,0.16,0.2116
51c5e6b4-6d9f-4d52-8211-8505edabe1a8,GER vs CIV,2-1,"Jun 20, 2026",+44.17,10,Will Germany score in the second half?,YES,70,69,100,1.77,Beat crowd,True,1,0.09,0.0961
397652b4-cc83-419f-b917-0fe1511667fc,NED vs SWE,5-1,"Jun 20, 2026",+32.09,1,Will Netherlands be caught offside 2 or more times?,YES,43,52,100,-6.72,Below crowd,True,0,0.3249,0.2304
397652b4-cc83-419f-b917-0fe1511667fc,NED vs SWE,5-1,"Jun 20, 2026",+32.09,2,Will both teams have at least 1 shot on target in the second half?,YES,79,73,100,5.07,Beat crowd,True,1,0.0441,0.0729
397652b4-cc83-419f-b917-0fe1511667fc,NED vs SWE,5-1,"Jun 20, 2026",+32.09,3,Will both teams score AND the match have 3 or more total goals?,YES,47,47,100,2.56,Beat crowd,True,1,0.2809,0.2809
397652b4-cc83-419f-b917-0fe1511667fc,NED vs SWE,5-1,"Jun 20, 2026",+32.09,4,Will Netherlands score more goals than Sweden in the second half?,YES,47,49,100,-0.17,Below crowd,True,0,0.2809,0.2601
397652b4-cc83-419f-b917-0fe1511667fc,NED vs SWE,5-1,"Jun 20, 2026",+32.09,5,Will Sweden receive more cards than Netherlands?,YES,42,47,100,-3.64,Below crowd,True,0,0.3364,0.2809
397652b4-cc83-419f-b917-0fe1511667fc,NED vs SWE,5-1,"Jun 20, 2026",+32.09,6,Will Viktor Gyökeres have at least 1 shot on target in the second half?,NO,32,50,0,18.03,Beat crowd,True,1,0.1024,0.25
397652b4-cc83-419f-b917-0fe1511667fc,NED vs SWE,5-1,"Jun 20, 2026",+32.09,7,Will Netherlands win the match?,YES,56,59,100,-0.19,Below crowd,True,0,0.1936,0.1681
397652b4-cc83-419f-b917-0fe1511667fc,NED vs SWE,5-1,"Jun 20, 2026",+32.09,8,"At halftime, will the match be tied?",NO,38,43,0,5.58,Beat crowd,True,1,0.1444,0.1849
397652b4-cc83-419f-b917-0fe1511667fc,NED vs SWE,5-1,"Jun 20, 2026",+32.09,9,Will there be 8 or more total shots on target?,YES,63,58,100,6.6,Beat crowd,True,1,0.1369,0.1764
397652b4-cc83-419f-b917-0fe1511667fc,NED vs SWE,5-1,"Jun 20, 2026",+32.09,10,Will Cody Gakpo have at least 1 shot on target?,YES,64,61,100,4.97,Beat crowd,True,1,0.1296,0.1521
32aee097-53b7-4b26-8391-12dfff948fd2,TUR vs PAR,0-1,"Jun 19, 2026",+5.23,1,Will Paraguay receive more cards than Türkiye?,YES,50,52,100,-0.18,Below crowd,True,0,0.25,0.2304
32aee097-53b7-4b26-8391-12dfff948fd2,TUR vs PAR,0-1,"Jun 19, 2026",+5.23,2,Will Türkiye be caught offside 2 or more times?,YES,32,51,100,-20.3,Below crowd,True,0,0.4624,0.2401
32aee097-53b7-4b26-8391-12dfff948fd2,TUR vs PAR,0-1,"Jun 19, 2026",+5.23,3,"In the second half, will Türkiye have more corner kicks than Paraguay?",YES,57,57,100,1.39,Beat crowd,True,1,0.1849,0.1849
32aee097-53b7-4b26-8391-12dfff948fd2,TUR vs PAR,0-1,"Jun 19, 2026",+5.23,4,Will Paraguay commit more fouls than Türkiye?,YES,52,58,100,-3.66,Below crowd,True,0,0.2304,0.1764
32aee097-53b7-4b26-8391-12dfff948fd2,TUR vs PAR,0-1,"Jun 19, 2026",+5.23,5,Will Türkiye have more shots on target than Paraguay in the second half?,YES,62,59,100,4.46,Beat crowd,True,1,0.1444,0.1681
32aee097-53b7-4b26-8391-12dfff948fd2,TUR vs PAR,0-1,"Jun 19, 2026",+5.23,6,Will a penalty kick be awarded OR a red card be shown?,YES,40,39,100,3.12,Beat crowd,True,1,0.36,0.3721
32aee097-53b7-4b26-8391-12dfff948fd2,TUR vs PAR,0-1,"Jun 19, 2026",+5.23,7,Will Türkiye win the match?,NO,48,54,0,7.89,Beat crowd,True,1,0.2304,0.2916
32aee097-53b7-4b26-8391-12dfff948fd2,TUR vs PAR,0-1,"Jun 19, 2026",+5.23,8,Will the match have 2 or fewer total goals?,YES,54,50,100,5.23,Beat crowd,True,1,0.2116,0.25
32aee097-53b7-4b26-8391-12dfff948fd2,TUR vs PAR,0-1,"Jun 19, 2026",+5.23,9,Will Orkun Kökçü have at least 1 shot on target?,NO,40,41,0,3.88,Beat crowd,True,1,0.16,0.1681
32aee097-53b7-4b26-8391-12dfff948fd2,TUR vs PAR,0-1,"Jun 19, 2026",+5.23,10,Will Julio Enciso have at least 1 shot on target?,NO,47,48,0,3.41,Beat crowd,True,1,0.2209,0.2304
87ba330f-8791-4bd9-9b2b-fd5c27c081ab,BRA vs Haiti,3-0,"Jun 19, 2026",-32.06,1,Will Brazil commit more fouls than Haiti?,NO,25,35,0,8.57,Beat crowd,True,1,0.0625,0.1225
87ba330f-8791-4bd9-9b2b-fd5c27c081ab,BRA vs Haiti,3-0,"Jun 19, 2026",-32.06,2,Will Haiti be caught offside 2 or more times?,YES,10,41,100,-42.57,Below crowd,True,0,0.81,0.3481
87ba330f-8791-4bd9-9b2b-fd5c27c081ab,BRA vs Haiti,3-0,"Jun 19, 2026",-32.06,3,Will Haiti have at least 1 shot on target in the second half?,YES,58,54,100,7.42,Beat crowd,True,1,0.1764,0.2116
87ba330f-8791-4bd9-9b2b-fd5c27c081ab,BRA vs Haiti,3-0,"Jun 19, 2026",-32.06,4,Will Haiti have 2 or more shots on target in the second half?,YES,22,32,100,-12.03,Below crowd,True,0,0.6084,0.4624
87ba330f-8791-4bd9-9b2b-fd5c27c081ab,BRA vs Haiti,3-0,"Jun 19, 2026",-32.06,5,Will Haiti receive more cards than Brazil?,YES,55,55,100,1.8,Beat crowd,True,1,0.2025,0.2025
87ba330f-8791-4bd9-9b2b-fd5c27c081ab,BRA vs Haiti,3-0,"Jun 19, 2026",-32.06,6,Will Brazil win the match?,YES,88,86,100,1.9,Beat crowd,True,1,0.0144,0.0196
87ba330f-8791-4bd9-9b2b-fd5c27c081ab,BRA vs Haiti,3-0,"Jun 19, 2026",-32.06,7,Will Brazil score in the second half?,NO,85,78,0,-10.19,Below crowd,True,0,0.7225,0.6084
87ba330f-8791-4bd9-9b2b-fd5c27c081ab,BRA vs Haiti,3-0,"Jun 19, 2026",-32.06,8,Will Haiti have 3 or more corner kicks?,YES,38,41,100,0.19,Beat crowd,True,1,0.3844,0.3481
87ba330f-8791-4bd9-9b2b-fd5c27c081ab,BRA vs Haiti,3-0,"Jun 19, 2026",-32.06,9,Will Brazil score 3 or more total goals?,YES,64,59,100,6.37,Beat crowd,True,1,0.1296,0.1681
87ba330f-8791-4bd9-9b2b-fd5c27c081ab,BRA vs Haiti,3-0,"Jun 19, 2026",-32.06,10,Will Duckens Nazon have at least 1 shot on target?,NO,25,30,0,6.48,Beat crowd,True,1,0.0625,0.09
4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,0-1,"Jun 19, 2026",+71.6,1,Will Morocco be caught offside 2 or more times?,NO,40,49,0,10.66,Beat crowd,True,1,0.16,0.2401
4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,0-1,"Jun 19, 2026",+71.6,2,Will Morocco commit more fouls than Scotland?,NO,33,44,0,10.99,Beat crowd,True,1,0.1089,0.1936
4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,0-1,"Jun 19, 2026",+71.6,3,Will Morocco receive at least 1 card in the second half?,NO,50,58,0,10.39,Beat crowd,True,1,0.25,0.3364
4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,0-1,"Jun 19, 2026",+71.6,4,Will both teams score AND the match have 3 or more total goals?,NO,29,36,0,7.08,Beat crowd,True,1,0.0841,0.1296
4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,0-1,"Jun 19, 2026",+71.6,5,Will Scotland have more shots on target than Morocco in the second half?,NO,32,32,0,1.93,Beat crowd,True,1,0.1024,0.1024
