file,match,date,stage,q_num,question_text,category,our_estimate,crowd_estimate,outcome,rbp,beat_crowd,final_score,match_rbp_total
usa_par_2026-06-13.json,USA vs Paraguay,2026-06-13,,7,Will Paraguay score in the second half?,tier1_market,0.4,0.44,1,-1.54,False,United States 4 - 1 Paraguay,19.11
usa_par_2026-06-13.json,USA vs Paraguay,2026-06-13,,8,Will there be 4 or more total cards shown?,tier1_market,0.57,0.49,1,12.18,True,United States 4 - 1 Paraguay,19.11
usa_par_2026-06-13.json,USA vs Paraguay,2026-06-13,,9,Will Folarin Balogun have at least 1 shot on target?,tier1_market,0.62,0.63,1,2.38,False,United States 4 - 1 Paraguay,19.11
usa_par_2026-06-13.json,USA vs Paraguay,2026-06-13,,10,Will Julio Enciso have at least 1 shot on target in the second half?,tier2_realdata,0.2,0.37,0,14.77,True,United States 4 - 1 Paraguay,19.11
uzb_col_2026-06-18.json,UZB-COL,2026-06-18,,1,,,0.45,0.42,0,0.04,True,UZB 1-3 COL,39.73
uzb_col_2026-06-18.json,UZB-COL,2026-06-18,,2,,,0.62,0.69,0,11.47,True,UZB 1-3 COL,39.73
uzb_col_2026-06-18.json,UZB-COL,2026-06-18,,3,,,0.37,0.37,0,1.55,True,UZB 1-3 COL,39.73
uzb_col_2026-06-18.json,UZB-COL,2026-06-18,,4,,,0.58,0.55,1,5.92,True,UZB 1-3 COL,39.73
uzb_col_2026-06-18.json,UZB-COL,2026-06-18,,5,,,0.47,0.43,1,6.52,True,UZB 1-3 COL,39.73
uzb_col_2026-06-18.json,UZB-COL,2026-06-18,,6,,,0.39,0.41,0,3.16,True,UZB 1-3 COL,39.73
uzb_col_2026-06-18.json,UZB-COL,2026-06-18,,7,,,0.52,0.48,0,-1.81,False,UZB 1-3 COL,39.73
uzb_col_2026-06-18.json,UZB-COL,2026-06-18,,8,,,0.67,0.66,1,2.12,True,UZB 1-3 COL,39.73
uzb_col_2026-06-18.json,UZB-COL,2026-06-18,,9,,,0.2,0.29,0,6.64,True,UZB 1-3 COL,39.73
uzb_col_2026-06-18.json,UZB-COL,2026-06-18,,10,,,0.24,0.28,0,4.12,True,UZB 1-3 COL,39.73
tur_par_2026-06-20.json,TUR-PAR,2026-06-20,,1,Paraguay more cards,,0.5,0.52,1,-0.21,False,Turkey 0-1 Paraguay,5.34
tur_par_2026-06-20.json,TUR-PAR,2026-06-20,,2,Turkey 2+ offsides,,0.32,0.51,1,-20.26,False,Turkey 0-1 Paraguay,5.34
tur_par_2026-06-20.json,TUR-PAR,2026-06-20,,3,Turkey more 2H corners,,0.57,0.57,1,1.35,True,Turkey 0-1 Paraguay,5.34
tur_par_2026-06-20.json,TUR-PAR,2026-06-20,,4,Paraguay more fouls,,0.52,0.58,1,-3.69,False,Turkey 0-1 Paraguay,5.34
tur_par_2026-06-20.json,TUR-PAR,2026-06-20,,5,Turkey more 2H SOT,,0.62,0.59,1,4.42,True,Turkey 0-1 Paraguay,5.34
tur_par_2026-06-20.json,TUR-PAR,2026-06-20,,6,Penalty or red card,,0.4,0.39,1,3.15,True,Turkey 0-1 Paraguay,5.34
tur_par_2026-06-20.json,TUR-PAR,2026-06-20,,7,Turkey wins,,0.48,0.54,0,8.0,True,Turkey 0-1 Paraguay,5.34
tur_par_2026-06-20.json,TUR-PAR,2026-06-20,,8,2 or fewer total goals,,0.54,0.5,1,5.35,True,Turkey 0-1 Paraguay,5.34
tur_par_2026-06-20.json,TUR-PAR,2026-06-20,,9,Kökçü SOT,,0.4,0.41,0,3.87,True,Turkey 0-1 Paraguay,5.34
tur_par_2026-06-20.json,TUR-PAR,2026-06-20,,10,Enciso SOT,,0.47,0.48,0,3.37,True,Turkey 0-1 Paraguay,5.34
uru_cpv_2026-06-21.json,URU-CPV,2026-06-21,,1,URU 2plus offsides,,0.92,0.52,1,,,URU 2-2 CPV,0.0
uru_cpv_2026-06-21.json,URU-CPV,2026-06-21,,2,both 1plus SOT 2H,,0.62,0.6,0,,,URU 2-2 CPV,0.0
uru_cpv_2026-06-21.json,URU-CPV,2026-06-21,,3,CPV more cards,,0.45,0.49,0,,,URU 2-2 CPV,0.0
uru_cpv_2026-06-21.json,URU-CPV,2026-06-21,,4,penalty,,0.28,0.3,0,,,URU 2-2 CPV,0.0
uru_cpv_2026-06-21.json,URU-CPV,2026-06-21,,5,URU more fouls,,0.42,0.47,1,,,URU 2-2 CPV,0.0
uru_cpv_2026-06-21.json,URU-CPV,2026-06-21,,6,CPV 2plus SOT 2H,,0.28,0.35,1,,,URU 2-2 CPV,0.0
uru_cpv_2026-06-21.json,URU-CPV,2026-06-21,,7,URU wins,,0.72,0.69,0,,,URU 2-2 CPV,0.0
uru_cpv_2026-06-21.json,URU-CPV,2026-06-21,,8,CPV scores 2H,,0.27,0.29,1,,,URU 2-2 CPV,0.0
uru_cpv_2026-06-21.json,URU-CPV,2026-06-21,,9,Nunez G or A,,0.55,0.38,0,,,URU 2-2 CPV,0.0
uru_cpv_2026-06-21.json,URU-CPV,2026-06-21,,10,URU 6plus SOT,,0.56,0.53,0,,,URU 2-2 CPV,0.0
tur_usa_2026-06-25.json,TUR-USA,2026-06-25,,1,Will United States commit more fouls than Türkiye?,,0.6,0.47,0,-12.14,False,Turkey 3-2 United States,8.34
tur_usa_2026-06-25.json,TUR-USA,2026-06-25,,2,Will Türkiye be caught offside 2 or more times?,,0.65,0.5,1,14.82,True,Turkey 3-2 United States,8.34
tur_usa_2026-06-25.json,TUR-USA,2026-06-25,,3,Will the second half have more total goals than the first half?,,0.46,0.48,0,3.52,True,Turkey 3-2 United States,8.34
tur_usa_2026-06-25.json,TUR-USA,2026-06-25,,4,Will Türkiye score the first goal of the game AND United States score in the second half?,,0.27,0.28,0,2.81,True,Turkey 3-2 United States,8.34
tur_usa_2026-06-25.json,TUR-USA,2026-06-25,,5,Will a penalty kick be awarded OR a red card be shown in the match?,,0.36,0.34,0,0.31,True,Turkey 3-2 United States,8.34
tur_usa_2026-06-25.json,TUR-USA,2026-06-25,,6,Will Türkiye win the match?,,0.25,0.31,1,-6.85,False,Turkey 3-2 United States,8.34
tur_usa_2026-06-25.json,TUR-USA,2026-06-25,,7,Will the match have 3 or more total goals?,,0.61,0.53,1,8.24,True,Turkey 3-2 United States,8.34
tur_usa_2026-06-25.json,TUR-USA,2026-06-25,,8,Will Türkiye have 5 or more corner kicks?,,0.52,0.52,0,2.71,True,Turkey 3-2 United States,8.34
tur_usa_2026-06-25.json,TUR-USA,2026-06-25,,9,Will Orkun Kökçü score or assist a goal (excluding own goals)?,,0.26,0.28,1,-0.39,False,Turkey 3-2 United States,8.34
tur_usa_2026-06-25.json,TUR-USA,2026-06-25,,10,Will Folarin Balogun score a goal (excluding own goals)?,,0.4,0.28,0,-4.7,False,Turkey 3-2 United States,8.34
par_aus_2026-06-25.json,PAR-AUS,2026-06-25,,1,Will Australia be caught offside 2 or more times?,,0.12,0.44,0,20.13,True,Paraguay 0-0 Australia,49.57
par_aus_2026-06-25.json,PAR-AUS,2026-06-25,,2,Will Australia commit more fouls than Paraguay?,,0.45,0.46,0,2.62,True,Paraguay 0-0 Australia,49.57
par_aus_2026-06-25.json,PAR-AUS,2026-06-25,,3,Will Paraguay be caught offside 2 or more times?,,0.55,0.47,0,-6.47,False,Paraguay 0-0 Australia,49.57
par_aus_2026-06-25.json,PAR-AUS,2026-06-25,,4,Will Australia have more shots on target than Paraguay in the second half?,,0.55,0.44,0,-8.68,False,Paraguay 0-0 Australia,49.57
par_aus_2026-06-25.json,PAR-AUS,2026-06-25,,5,Will the second half have more total goals than the first half?,,0.36,0.45,0,9.4,True,Paraguay 0-0 Australia,49.57
par_aus_2026-06-25.json,PAR-AUS,2026-06-25,,6,Will Paraguay win the match?,,0.36,0.37,0,2.73,True,Paraguay 0-0 Australia,49.57
par_aus_2026-06-25.json,PAR-AUS,2026-06-25,,7,Will the second half have 2 or more total goals?,,0.28,0.37,0,7.63,True,Paraguay 0-0 Australia,49.57
par_aus_2026-06-25.json,PAR-AUS,2026-06-25,,8,Will there be 4 or more total cards shown?,,0.27,0.47,0,16.91,True,Paraguay 0-0 Australia,49.57
par_aus_2026-06-25.json,PAR-AUS,2026-06-25,,9,Will Julio Enciso have at least 1 shot on target?,,0.45,0.48,0,5.29,True,Paraguay 0-0 Australia,49.57
jpn_swe_2026-06-25.json,JPN-SWE,2026-06-25,,1,Will Sweden be caught offside 2 or more times?,,0.78,0.51,1,21.58,True,Japan 1-1 Sweden,70.49
jpn_swe_2026-06-25.json,JPN-SWE,2026-06-25,,2,"In the second half, will Japan have more shots on target than Sweden?",,0.2,0.51,0,23.98,True,Japan 1-1 Sweden,70.49
jpn_swe_2026-06-25.json,JPN-SWE,2026-06-25,,3,Will Sweden score more goals than Japan in the second half?,,0.28,0.33,0,5.08,True,Japan 1-1 Sweden,70.49
jpn_swe_2026-06-25.json,JPN-SWE,2026-06-25,,4,Will a penalty kick be awarded OR a red card be shown?,,0.33,0.34,0,2.29,True,Japan 1-1 Sweden,70.49
jpn_swe_2026-06-25.json,JPN-SWE,2026-06-25,,5,Will Japan win the match?,,0.47,0.52,0,7.79,True,Japan 1-1 Sweden,70.49
jpn_swe_2026-06-25.json,JPN-SWE,2026-06-25,,6,Will the match have 2 or fewer total goals?,,0.5,0.45,1,7.61,True,Japan 1-1 Sweden,70.49
jpn_swe_2026-06-25.json,JPN-SWE,2026-06-25,,7,Will Sweden have 5 or more corner kicks?,,0.4,0.46,1,-2.87,False,Japan 1-1 Sweden,70.49
jpn_swe_2026-06-25.json,JPN-SWE,2026-06-25,,8,Will Viktor Gyökeres score a goal (excluding own goals)?,,0.29,0.34,0,5.03,True,Japan 1-1 Sweden,70.49
tun_ned_2026-06-25.json,TUN-NED,2026-06-25,,1,Will Tunisia commit more fouls than Netherlands?,,0.45,0.58,1,-10.79,False,Tunisia 1-3 Netherlands,-13.62
tun_ned_2026-06-25.json,TUN-NED,2026-06-25,,2,Will both teams have at least 1 shot on target in the second half?,,0.38,0.59,1,-18.24,False,Tunisia 1-3 Netherlands,-13.62
tun_ned_2026-06-25.json,TUN-NED,2026-06-25,,3,Will both teams score AND the match have 3 or more total goals?,,0.33,0.32,1,3.29,True,Tunisia 1-3 Netherlands,-13.62
tun_ned_2026-06-25.json,TUN-NED,2026-06-25,,4,Will Netherlands receive more cards than Tunisia?,,0.23,0.34,0,8.4,True,Tunisia 1-3 Netherlands,-13.62
tun_ned_2026-06-25.json,TUN-NED,2026-06-25,,5,Will Tunisia score at least 1 goal?,,0.39,0.38,1,3.26,True,Tunisia 1-3 Netherlands,-13.62
tun_ned_2026-06-25.json,TUN-NED,2026-06-25,,6,"At halftime, will the match be tied?",,0.28,0.31,0,3.15,True,Tunisia 1-3 Netherlands,-13.62
tun_ned_2026-06-25.json,TUN-NED,2026-06-25,,7,Will Tunisia score in the second half?,,0.24,0.28,1,-4.74,False,Tunisia 1-3 Netherlands,-13.62
tun_ned_2026-06-25.json,TUN-NED,2026-06-25,,8,Will Ellyes Skhiri have at least 1 shot on target?,,0.07,0.26,0,8.9,True,Tunisia 1-3 Netherlands,-13.62
tun_ned_2026-06-25.json,TUN-NED,2026-06-25,,9,Will there be 8 or more total shots on target?,,0.61,0.6,1,3.43,True,Tunisia 1-3 Netherlands,-13.62
tun_ned_2026-06-25.json,TUN-NED,2026-06-25,,10,Will Cody Gakpo score or assist a goal (excluding own goals)?,,0.66,0.55,0,-10.28,False,Tunisia 1-3 Netherlands,-13.62
ger_ecu_2026-06-25.json,GER-ECU,2026-06-25,,1,"At halftime, will both teams have at least 1 shot on target?",,0.85,0.67,1,11.7,True,Ecuador 2-1 Germany,8.05
ger_ecu_2026-06-25.json,GER-ECU,2026-06-25,,2,Will Ecuador commit more fouls than Germany?,,0.35,0.57,1,-22.01,False,Ecuador 2-1 Germany,8.05
ger_ecu_2026-06-25.json,GER-ECU,2026-06-25,,3,"In the second half, will Ecuador have more corner kicks than Germany?",,0.43,0.35,1,12.13,True,Ecuador 2-1 Germany,8.05
ger_ecu_2026-06-25.json,GER-ECU,2026-06-25,,4,Will Germany score more goals than Ecuador in the second half?,,0.46,0.54,0,10.5,True,Ecuador 2-1 Germany,8.05
ger_ecu_2026-06-25.json,GER-ECU,2026-06-25,,5,Will Germany have more shots on target than Ecuador in the second half?,,0.5,0.62,0,16.37,True,Ecuador 2-1 Germany,8.05
ger_ecu_2026-06-25.json,GER-ECU,2026-06-25,,6,Will a penalty kick be awarded OR a red card be shown?,,0.28,0.34,0,5.66,True,Ecuador 2-1 Germany,8.05
ger_ecu_2026-06-25.json,GER-ECU,2026-06-25,,7,Will Ecuador be caught offside 2 or more times?,,0.1,0.45,0,21.43,True,Ecuador 2-1 Germany,8.05
ger_ecu_2026-06-25.json,GER-ECU,2026-06-25,,8,Will both teams score AND the match have 3 or more total goals?,,0.22,0.41,1,-24.1,False,Ecuador 2-1 Germany,8.05
ger_ecu_2026-06-25.json,GER-ECU,2026-06-25,,9,Will Ecuador score at least 1 goal?,,0.5,0.56,1,-2.62,False,Ecuador 2-1 Germany,8.05
ger_ecu_2026-06-25.json,GER-ECU,2026-06-25,,10,Will the match have 2 or fewer total goals?,,0.65,0.43,0,-21.02,False,Ecuador 2-1 Germany,8.05
cur_civ_2026-06-25.json,CUR-CIV,2026-06-25,,1,Will Curaçao be caught offside 2 or more times?,,0.37,0.41,1,-1.89,False,Curacao 0-2 Ivory Coast,45.21
cur_civ_2026-06-25.json,CUR-CIV,2026-06-25,,2,Will Ivory Coast commit more fouls than Curaçao?,,0.28,0.42,0,11.64,True,Curacao 0-2 Ivory Coast,45.21
cur_civ_2026-06-25.json,CUR-CIV,2026-06-25,,3,Will Ivory Coast score the first goal of the second half?,,0.65,0.6,1,6.96,True,Curacao 0-2 Ivory Coast,45.21
cur_civ_2026-06-25.json,CUR-CIV,2026-06-25,,4,Will the second half have more goals than the first half?,,0.38,0.5,0,12.97,True,Curacao 0-2 Ivory Coast,45.21
cur_civ_2026-06-25.json,CUR-CIV,2026-06-25,,5,Will Curaçao have more shots on target than Ivory Coast in the second half?,,0.35,0.23,0,-4.37,False,Curacao 0-2 Ivory Coast,45.21
cur_civ_2026-06-25.json,CUR-CIV,2026-06-25,,6,Will Curaçao receive more cards than Ivory Coast?,,0.63,0.52,1,11.85,True,Curacao 0-2 Ivory Coast,45.21
cur_civ_2026-06-25.json,CUR-CIV,2026-06-25,,7,Will Curaçao score at least 1 goal?,,0.4,0.42,0,4.43,True,Curacao 0-2 Ivory Coast,45.21
cur_civ_2026-06-25.json,CUR-CIV,2026-06-25,,8,Will Ivory Coast have 5 or more corner kicks?,,0.5,0.64,1,-9.32,False,Curacao 0-2 Ivory Coast,45.21
cur_civ_2026-06-25.json,CUR-CIV,2026-06-25,,9,Will Leandro Bacuna have at least 1 shot on target?,,0.26,0.33,0,6.53,True,Curacao 0-2 Ivory Coast,45.21
cur_civ_2026-06-25.json,CUR-CIV,2026-06-25,,10,Will Ibrahim Sangaré have at least 1 shot on target?,,0.35,0.39,0,6.41,True,Curacao 0-2 Ivory Coast,45.21
fra_irq_2026-06-22.json,FRA-IRQ,2026-06-22,,1,"At halftime, will Iraq have more corner kicks than France?",,0.07,0.21,0,6.28,True,France 3-0 Iraq,46.55
fra_irq_2026-06-22.json,FRA-IRQ,2026-06-22,,2,Will France commit more fouls than Iraq?,,0.45,0.34,1,14.7,True,France 3-0 Iraq,46.55
fra_irq_2026-06-22.json,FRA-IRQ,2026-06-22,,3,Will Iraq receive at least 1 card in the second half?,,0.65,0.62,0,-1.37,False,France 3-0 Iraq,46.55
fra_irq_2026-06-22.json,FRA-IRQ,2026-06-22,,4,Will both teams score AND the match have 3 or more total goals?,,0.28,0.32,0,4.96,True,France 3-0 Iraq,46.55
fra_irq_2026-06-22.json,FRA-IRQ,2026-06-22,,5,Will Iraq have 2 or more shots on target in the second half?,,0.15,0.34,0,12.44,True,France 3-0 Iraq,46.55
fra_irq_2026-06-22.json,FRA-IRQ,2026-06-22,,6,Will France win the match?,,0.88,0.86,1,2.12,True,France 3-0 Iraq,46.55
fra_irq_2026-06-22.json,FRA-IRQ,2026-06-22,,7,Will Iraq score in the second half?,,0.18,0.27,0,5.47,True,France 3-0 Iraq,46.55
fra_irq_2026-06-22.json,FRA-IRQ,2026-06-22,,8,Will Iraq have 4 or more shots on target?,,0.08,0.25,0,8.43,True,France 3-0 Iraq,46.55
fra_irq_2026-06-22.json,FRA-IRQ,2026-06-22,,9,Will France score in the first half?,,0.6,0.72,1,-6.47,False,France 3-0 Iraq,46.55
col_cdr_2026-06-23.json,COL-CDR,2026-06-23,,1,Will Colombia have more shots on target than DR Congo in the second half?,,0.72,0.66,1,6.06,True,Colombia 1-0 DR Congo,29.11
col_cdr_2026-06-23.json,COL-CDR,2026-06-23,,2,Will Colombia score more goals than DR Congo in the second half?,,0.55,0.55,1,2.34,True,Colombia 1-0 DR Congo,29.11
col_cdr_2026-06-23.json,COL-CDR,2026-06-23,,3,Will a penalty kick be awarded OR a red card be shown in the match?,,0.38,0.36,0,0.95,True,Colombia 1-0 DR Congo,29.11
col_cdr_2026-06-23.json,COL-CDR,2026-06-23,,4,Will Colombia commit more fouls than DR Congo?,,0.42,0.41,0,1.22,True,Colombia 1-0 DR Congo,29.11
col_cdr_2026-06-23.json,COL-CDR,2026-06-23,,5,Will Colombia win the match?,,0.72,0.66,1,5.28,True,Colombia 1-0 DR Congo,29.11
col_cdr_2026-06-23.json,COL-CDR,2026-06-23,,6,"At halftime, will Colombia be winning?",,0.52,0.49,0,-1.18,False,Colombia 1-0 DR Congo,29.11
col_cdr_2026-06-23.json,COL-CDR,2026-06-23,,7,Will the match have 2 or fewer total goals?,,0.56,0.51,1,6.26,True,Colombia 1-0 DR Congo,29.11
col_cdr_2026-06-23.json,COL-CDR,2026-06-23,,8,Will Colombia have 5 or more corner kicks?,,0.48,0.58,1,-7.4,False,Colombia 1-0 DR Congo,29.11
col_cdr_2026-06-23.json,COL-CDR,2026-06-23,,9,Will Luis Díaz score or assist a goal (excluding own goals)?,,0.48,0.5,0,5.12,True,Colombia 1-0 DR Congo,29.11
col_cdr_2026-06-23.json,COL-CDR,2026-06-23,,10,Will Cédric Bakambu have at least 1 shot on target?,,0.32,0.43,0,10.45,True,Colombia 1-0 DR Congo,29.11
bih_qat_2026-06-24.json,BIH-QAT,2026-06-24,,1,Will Qatar be caught offside 2 or more times?,,0.25,0.43,1,0,,Bosnia-Herzegovina 3-1 Qatar,0
bih_qat_2026-06-24.json,BIH-QAT,2026-06-24,,2,Will Bosnia have more 2H corners than Qatar?,,0.58,0.61,0,0,,Bosnia-Herzegovina 3-1 Qatar,0
bih_qat_2026-06-24.json,BIH-QAT,2026-06-24,,3,Will Bosnia score more goals than Qatar in 2H?,,0.42,0.54,1,0,,Bosnia-Herzegovina 3-1 Qatar,0
bih_qat_2026-06-24.json,BIH-QAT,2026-06-24,,4,Will Qatar have more shots on target than Bosnia in 2H?,,0.22,0.29,0,0,,Bosnia-Herzegovina 3-1 Qatar,0
bih_qat_2026-06-24.json,BIH-QAT,2026-06-24,,5,Will a penalty kick be awarded OR a red card be shown?,,0.38,0.38,0,0,,Bosnia-Herzegovina 3-1 Qatar,0
bih_qat_2026-06-24.json,BIH-QAT,2026-06-24,,6,Will Qatar commit more fouls than Bosnia?,,0.55,0.5,1,0,,Bosnia-Herzegovina 3-1 Qatar,0
bih_qat_2026-06-24.json,BIH-QAT,2026-06-24,,7,Will Bosnia receive more cards than Qatar?,,0.4,0.41,0,0,,Bosnia-Herzegovina 3-1 Qatar,0
bih_qat_2026-06-24.json,BIH-QAT,2026-06-24,,8,Will Bosnia and Herzegovina win the match?,,0.62,0.64,1,0,,Bosnia-Herzegovina 3-1 Qatar,0
bih_qat_2026-06-24.json,BIH-QAT,2026-06-24,,9,Will the match have 2 or fewer total goals?,,0.52,0.46,0,0,,Bosnia-Herzegovina 3-1 Qatar,0
bih_qat_2026-06-24.json,BIH-QAT,2026-06-24,,10,Will Edin Dzeko have at least 1 shot on target?,,0.7,0.59,0,0,,Bosnia-Herzegovina 3-1 Qatar,0
cpv_sau_2026-06-26.json,CPV-SAU,2026-06-26,,1,Will Cape Verde commit more fouls than Saudi Arabia?,,0.22,0.45,0,17.76,True,Cape Verde 0-0 Saudi Arabia,1.45
cpv_sau_2026-06-26.json,CPV-SAU,2026-06-26,,2,Will both teams have at least 1 shot on target in the second half?,,0.45,0.66,1,-16.16,False,Cape Verde 0-0 Saudi Arabia,1.45
cpv_sau_2026-06-26.json,CPV-SAU,2026-06-26,,3,Will a penalty kick be awarded in the match?,,0.25,0.28,0,3.3,True,Cape Verde 0-0 Saudi Arabia,1.45
cpv_sau_2026-06-26.json,CPV-SAU,2026-06-26,,4,Will Cape Verde be caught offside 2 or more times?,,0.32,0.47,1,-15.32,False,Cape Verde 0-0 Saudi Arabia,1.45
cpv_sau_2026-06-26.json,CPV-SAU,2026-06-26,,5,Will Saudi Arabia have more shots on target than Cape Verde in the second half?,,0.3,0.44,0,12.5,True,Cape Verde 0-0 Saudi Arabia,1.45
cpv_sau_2026-06-26.json,CPV-SAU,2026-06-26,,6,Will Cape Verde win the match?,,0.37,0.39,0,3.8,True,Cape Verde 0-0 Saudi Arabia,1.45
cpv_sau_2026-06-26.json,CPV-SAU,2026-06-26,,7,Will Cape Verde score in the second half?,,0.49,0.49,0,1.87,True,Cape Verde 0-0 Saudi Arabia,1.45
cpv_sau_2026-06-26.json,CPV-SAU,2026-06-26,,8,Will Ryan Mendes score or assist a goal (excluding own goals)?,,0.34,0.3,0,-0.74,False,Cape Verde 0-0 Saudi Arabia,1.45
cpv_sau_2026-06-26.json,CPV-SAU,2026-06-26,,9,Will Salem Al-Dawsari score a goal (excluding own goals)?,,0.24,0.25,0,2.54,True,Cape Verde 0-0 Saudi Arabia,1.45
cpv_sau_2026-06-26.json,CPV-SAU,2026-06-26,,10,Will Saudi Arabia receive more cards than Cape Verde?,,0.38,0.46,1,-8.09,False,Cape Verde 0-0 Saudi Arabia,1.45
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,1,"Will a card be shown after the second hydration break, including any extra time?",,0.78,0.61,0,-39.68,False,South Africa 0-1 Canada,-9.1
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,2,Will both teams score in regulation (90 minutes + stoppage time)?,,0.46,0.47,0,8.49,True,South Africa 0-1 Canada,-9.1
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,3,Will either team be ruled offside before the first hydration break?,,0.5,0.52,0,11.21,True,South Africa 0-1 Canada,-9.1
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,4,Will a substitute score a goal in regulation (90 minutes + stoppage time)?,,0.28,0.29,0,6.22,True,South Africa 0-1 Canada,-9.1
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,5,Will a goal be scored before the first hydration break?,,0.4,0.41,0,6.81,True,South Africa 0-1 Canada,-9.1
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,6,Will there be 9 or more total corner kicks in regulation (90 minutes + stoppage time)?,,0.56,0.54,0,0.82,True,South Africa 0-1 Canada,-9.1
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,7,Will regulation (90 minutes + stoppage time) end in a tie?,,0.29,0.3,0,5.19,True,South Africa 0-1 Canada,-9.1
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,8,Will Canada be ahead at halftime?,,0.38,0.44,0,13.27,True,South Africa 0-1 Canada,-9.1
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,9,Will South Africa advance to the Round of 16?,,0.27,0.31,0,8.92,True,South Africa 0-1 Canada,-9.1
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,10,Will a penalty kick be awarded during regulation (90 minutes + stoppage time)?,,0.26,0.29,0,7.21,True,South Africa 0-1 Canada,-9.1
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,11,"Will the second half produce more goals than the first half in regulation (90 minutes + stoppage time), excluding extra time?",,0.41,0.49,1,-13.97,False,South Africa 0-1 Canada,-9.1
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,12,Will any player score more than 1 goal (excluding own goals) in regulation (90 minutes + stoppage time)?,,0.18,0.25,0,11.94,True,South Africa 0-1 Canada,-9.1
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,13,Will Cyle Larin score a goal (excluding own goals) in regulation (90 minutes + stoppage time)?,,0.28,0.25,0,1.14,True,South Africa 0-1 Canada,-9.1
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,14,Will there be 4 or more total cards shown in regulation (90 minutes + stoppage time)?,,0.57,0.5,0,-10.43,False,South Africa 0-1 Canada,-9.1
rsa_can_2026-06-28.json,RSA-CAN,2026-06-28,Round of 32,15,Will Iqraam Rayners have at least 1 shot on target in regulation (90 minutes + stoppage time)?,,0.52,0.32,0,-26.23,False,South Africa 0-1 Canada,-9.1
usa_aus_2026-06-19.json,USA-AUS,2026-06-19,,1,Will United States commit more fouls than Australia?,,0.4,0.44,0,5.95,True,USA 2-0 Australia,42.83
usa_aus_2026-06-19.json,USA-AUS,2026-06-19,,2,Will Australia be caught offside 2 or more times?,,0.15,0.45,0,20.74,True,USA 2-0 Australia,42.83
usa_aus_2026-06-19.json,USA-AUS,2026-06-19,,3,Will United States score more goals than Australia in the second half?,,0.47,0.52,0,8.01,True,USA 2-0 Australia,42.83
usa_aus_2026-06-19.json,USA-AUS,2026-06-19,,4,Will United States have more shots on target than Australia in the second half?,,0.62,0.63,0,3.03,True,USA 2-0 Australia,42.83
usa_aus_2026-06-19.json,USA-AUS,2026-06-19,,5,Will Australia finish with more corner kicks than United States?,,0.2,0.34,0,10.03,True,USA 2-0 Australia,42.83
usa_aus_2026-06-19.json,USA-AUS,2026-06-19,,6,Will both teams score AND the match have 3 or more total goals?,,0.39,0.43,0,6.53,True,USA 2-0 Australia,42.83
usa_aus_2026-06-19.json,USA-AUS,2026-06-19,,7,Will United States win the match?,,0.59,0.62,1,-0.01,False,USA 2-0 Australia,42.83
usa_aus_2026-06-19.json,USA-AUS,2026-06-19,,8,Will there be 4 or more total cards shown?,,0.4,0.45,1,-3.06,False,USA 2-0 Australia,42.83
usa_aus_2026-06-19.json,USA-AUS,2026-06-19,,9,Will Folarin Balogun have at least 1 shot on target?,,0.73,0.65,0,-8.39,False,USA 2-0 Australia,42.83
mex_kor_2026-06-19.json,MEX-KOR,2026-06-19,,1,Mexico 2plus offsides,,0.47,0.5,1,-1.31,False,Mexico 1-0 Korea,40.23
mex_kor_2026-06-19.json,MEX-KOR,2026-06-19,,2,Mexico first AND Korea 2H goal,,0.26,0.35,0,7.3,True,Mexico 1-0 Korea,40.23
mex_kor_2026-06-19.json,MEX-KOR,2026-06-19,,3,Korea more corners,,0.38,0.44,1,-0.81,False,Mexico 1-0 Korea,40.23
mex_kor_2026-06-19.json,MEX-KOR,2026-06-19,,4,Mexico wins,,0.48,0.49,1,1.02,True,Mexico 1-0 Korea,40.23
mex_kor_2026-06-19.json,MEX-KOR,2026-06-19,,5,Mexico HT winning,,0.35,0.42,0,5.29,True,Mexico 1-0 Korea,40.23
mex_kor_2026-06-19.json,MEX-KOR,2026-06-19,,6,3plus total goals,,0.43,0.47,0,7.03,True,Mexico 1-0 Korea,40.23
mex_kor_2026-06-19.json,MEX-KOR,2026-06-19,,7,Korea scores 2H,,0.42,0.46,0,9.05,True,Mexico 1-0 Korea,40.23
